hour,wet_bulb_temp
5,22.304468294679538
6,23.87020359680138
7,23.849191401445907
8,24.094310310345204
9,24.43885582153329
10,24.677683774247704
11,24.869213058385686
12,25.00876165709856
13,25.164459713361474
14,25.20751734193505
15,25.1470409658965
16,25.216238312999728
17,25.55490878205642
18,25.618357934362546
19,26.59883204078898
