station,valid,tmpc,relh,vsby,wet_bulb_temp,hour
VOPC,2018-01-10 09:30:00+05:30,25.0,78.48,2.49,22.120039788177404,9
VOPC,2018-01-10 10:00:00+05:30,27.0,69.71,2.80,22.758339503163747,10
VOPC,2018-01-10 10:30:00+05:30,26.0,78.62,2.80,23.09569749272355,10
VOPC,2018-01-10 11:30:00+05:30,27.0,74.11,3.11,23.40150196065041,11
VOPC,2018-01-10 14:30:00+05:30,29.0,62.03,3.73,23.42139042804467,14
VOPC,2018-01-11 14:30:00+05:30,29.0,62.03,3.73,23.42139042804467,14
VOPC,2018-01-12 11:00:00+05:30,28.0,65.74,3.11,23.087446836244084,11
VOPC,2018-01-12 14:30:00+05:30,29.0,62.03,3.73,23.42139042804467,14
VOPC,2018-01-13 09:30:00+05:30,26.0,78.62,2.17,23.09569749272355,9
VOPC,2018-01-13 11:30:00+05:30,29.0,62.03,3.11,23.42139042804467,11
VOPC,2018-01-13 12:00:00+05:30,30.0,58.55,3.11,23.756264026926754,12
VOPC,2018-01-13 14:30:00+05:30,29.0,65.95,3.73,24.03831360249685,14
VOPC,2018-01-14 08:30:00+05:30,24.0,88.59,1.86,22.52164549293567,8
VOPC,2018-01-14 09:30:00+05:30,24.0,83.32,2.80,21.816313306630974,9
VOPC,2018-01-14 11:00:00+05:30,27.0,69.71,3.11,22.758339503163747,11
VOPC,2018-01-14 11:30:00+05:30,29.0,58.32,3.11,22.82562571842886,11
VOPC,2018-01-14 12:00:00+05:30,30.0,55.04,3.11,23.16788141869611,12
VOPC,2018-01-14 14:30:00+05:30,29.0,62.03,3.73,23.42139042804467,14
VOPC,2018-01-15 10:30:00+05:30,25.0,78.48,1.86,22.120039788177404,10
VOPC,2018-01-15 11:00:00+05:30,28.0,65.74,2.17,23.087446836244084,11
VOPC,2018-01-15 11:30:00+05:30,30.0,58.55,2.80,23.756264026926754,11
VOPC,2018-01-15 13:30:00+05:30,31.0,51.98,3.11,23.511017422185677,13
VOPC,2018-01-16 08:30:00+05:30,23.0,94.1,1.24,22.261012892001087,8
VOPC,2018-01-16 09:30:00+05:30,24.0,88.59,1.86,22.52164549293567,9
VOPC,2018-01-16 10:00:00+05:30,25.0,78.48,2.17,22.120039788177404,10
VOPC,2018-01-16 10:30:00+05:30,26.0,83.55,2.49,23.78571575499304,10
VOPC,2018-01-16 11:00:00+05:30,26.0,78.62,2.80,23.09569749272355,11
VOPC,2018-01-16 11:30:00+05:30,27.0,74.11,3.11,23.40150196065041,11
VOPC,2018-01-16 12:00:00+05:30,27.0,74.11,3.11,23.40150196065041,12
VOPC,2018-01-16 12:30:00+05:30,28.0,69.9,3.11,23.71755221657347,12
VOPC,2018-01-17 08:30:00+05:30,23.0,88.51,1.86,21.52950129601747,8
VOPC,2018-01-17 09:30:00+05:30,25.0,83.44,2.49,22.801408362969315,9
VOPC,2018-01-17 10:00:00+05:30,26.0,83.55,3.11,23.78571575499304,10
VOPC,2018-01-17 10:30:00+05:30,26.0,83.55,3.11,23.78571575499304,10
VOPC,2018-01-17 11:00:00+05:30,27.0,74.11,3.11,23.40150196065041,11
VOPC,2018-01-17 11:30:00+05:30,28.0,74.28,3.11,24.370401437634545,11
VOPC,2018-01-17 12:00:00+05:30,28.0,78.9,3.11,25.049261573235107,12
VOPC,2018-01-17 12:30:00+05:30,29.0,70.08,3.11,24.676373290171462,12
VOPC,2018-01-17 13:00:00+05:30,29.0,70.08,3.11,24.676373290171462,13
VOPC,2018-01-17 13:30:00+05:30,30.0,66.15,3.11,24.988919534254464,13
VOPC,2018-01-17 14:30:00+05:30,30.0,62.25,3.73,24.36277392785916,14
VOPC,2018-01-17 15:00:00+05:30,30.0,62.25,3.73,24.36277392785916,15
VOPC,2018-01-17 15:30:00+05:30,30.0,62.25,3.73,24.36277392785916,15
VOPC,2018-01-17 16:30:00+05:30,30.0,62.25,3.73,24.36277392785916,16
VOPC,2018-01-18 08:00:00+05:30,24.0,94.14,2.49,23.260686047833286,8
VOPC,2018-01-18 08:30:00+05:30,25.0,83.44,3.11,22.801408362969315,8
VOPC,2018-01-18 09:00:00+05:30,25.0,83.44,3.11,22.801408362969315,9
VOPC,2018-01-18 09:30:00+05:30,25.0,83.44,3.11,22.801408362969315,9
VOPC,2018-01-18 10:00:00+05:30,26.0,78.62,3.11,23.09569749272355,10
VOPC,2018-01-18 10:30:00+05:30,26.0,78.62,3.73,23.09569749272355,10
VOPC,2018-01-18 11:00:00+05:30,27.0,74.11,3.73,23.40150196065041,11
VOPC,2018-01-18 11:30:00+05:30,28.0,69.9,3.73,23.71755221657347,11
VOPC,2018-01-18 12:00:00+05:30,28.0,69.9,3.73,23.71755221657347,12
VOPC,2018-01-18 13:00:00+05:30,29.0,58.32,3.73,22.82562571842886,13
VOPC,2018-01-18 13:30:00+05:30,30.0,48.58,3.73,22.04502802923635,13
VOPC,2018-01-18 14:30:00+05:30,30.0,51.72,3.73,22.597901796610376,14
VOPC,2018-01-18 15:30:00+05:30,30.0,51.72,3.73,22.597901796610376,15
VOPC,2018-01-20 09:30:00+05:30,25.0,65.12,2.49,20.244316007727054,9
VOPC,2018-01-20 10:00:00+05:30,26.0,61.36,2.49,20.604625201226845,10
VOPC,2018-01-20 10:30:00+05:30,26.0,61.36,2.49,20.604625201226845,10
VOPC,2018-01-20 11:00:00+05:30,27.0,57.84,3.11,20.96614146846061,11
VOPC,2018-01-20 11:30:00+05:30,27.0,57.84,3.11,20.96614146846061,11
VOPC,2018-01-20 12:00:00+05:30,28.0,54.55,3.11,21.328155601804912,12
VOPC,2018-01-20 13:30:00+05:30,28.0,54.55,3.73,21.328155601804912,13
VOPC,2018-01-20 14:30:00+05:30,27.0,61.58,3.73,21.54153009417381,14
VOPC,2018-01-21 08:30:00+05:30,22.0,78.04,1.86,19.194989333070364,8
VOPC,2018-01-21 09:30:00+05:30,24.0,69.14,2.49,19.887587460473604,9
VOPC,2018-01-21 10:00:00+05:30,25.0,65.12,2.49,20.244316007727054,10
VOPC,2018-01-21 10:30:00+05:30,26.0,57.6,2.80,20.038972519028892,10
VOPC,2018-01-21 11:00:00+05:30,26.0,57.6,3.11,20.038972519028892,11
VOPC,2018-01-21 12:00:00+05:30,28.0,51.21,3.11,20.779464768809795,12
VOPC,2018-01-21 12:30:00+05:30,28.0,51.21,3.11,20.779464768809795,12
VOPC,2018-01-22 08:30:00+05:30,23.0,78.19,2.49,20.169656700346295,8
VOPC,2018-01-22 09:30:00+05:30,24.0,69.14,3.11,19.887587460473604,9
VOPC,2018-01-22 10:00:00+05:30,25.0,69.33,3.11,20.84335250192849,10
VOPC,2018-01-22 10:30:00+05:30,26.0,69.52,3.11,21.800271394515033,10
VOPC,2018-01-22 11:00:00+05:30,27.0,65.54,3.11,22.139411882296343,11
VOPC,2018-01-22 11:30:00+05:30,27.0,65.54,3.11,22.139411882296343,11
VOPC,2018-01-22 12:00:00+05:30,28.0,65.74,3.11,23.087446836244084,12
VOPC,2018-01-22 12:30:00+05:30,30.0,58.55,3.73,23.756264026926754,12
VOPC,2018-01-22 13:30:00+05:30,30.0,58.55,3.73,23.756264026926754,13
VOPC,2018-01-22 14:30:00+05:30,30.0,58.55,3.73,23.756264026926754,14
VOPC,2018-01-23 08:30:00+05:30,23.0,88.51,2.49,21.52950129601747,8
VOPC,2018-01-23 09:30:00+05:30,24.0,83.32,3.11,21.816313306630974,9
VOPC,2018-01-23 10:00:00+05:30,25.0,73.78,3.11,21.46799626915433,10
VOPC,2018-01-23 10:30:00+05:30,26.0,69.52,3.73,21.800271394515033,10
VOPC,2018-01-23 11:00:00+05:30,27.0,65.54,3.73,22.139411882296343,11
VOPC,2018-01-23 11:30:00+05:30,28.0,61.81,3.73,22.48148123266215,11
VOPC,2018-01-23 12:00:00+05:30,29.0,58.32,3.73,22.82562571842886,12
VOPC,2018-01-23 13:30:00+05:30,30.0,51.72,3.73,22.597901796610376,13
VOPC,2018-01-23 14:30:00+05:30,30.0,51.72,3.73,22.597901796610376,14
VOPC,2018-01-24 08:30:00+05:30,24.0,78.34,2.49,21.145134339610852,8
VOPC,2018-01-24 09:30:00+05:30,25.0,73.78,3.11,21.46799626915433,9
VOPC,2018-01-24 10:00:00+05:30,26.0,69.52,3.11,21.800271394515033,10
VOPC,2018-01-24 10:30:00+05:30,26.0,69.52,3.11,21.800271394515033,10
VOPC,2018-01-24 11:00:00+05:30,27.0,61.58,3.11,21.54153009417381,11
VOPC,2018-01-24 11:30:00+05:30,28.0,61.81,3.11,22.48148123266215,11
VOPC,2018-01-24 12:00:00+05:30,29.0,62.03,3.73,23.42139042804467,12
VOPC,2018-01-24 12:30:00+05:30,30.0,58.55,3.73,23.756264026926754,12
VOPC,2018-01-24 13:30:00+05:30,30.0,62.25,3.73,24.36277392785916,13
VOPC,2018-01-24 14:30:00+05:30,30.0,62.25,3.73,24.36277392785916,14
VOPC,2018-01-25 08:30:00+05:30,24.0,83.32,2.49,21.816313306630974,8
VOPC,2018-01-25 09:30:00+05:30,25.0,73.78,2.80,21.46799626915433,9
VOPC,2018-01-25 10:00:00+05:30,26.0,73.95,3.11,22.434990818795328,10
VOPC,2018-01-25 10:30:00+05:30,27.0,69.71,3.11,22.758339503163747,10
VOPC,2018-01-25 11:00:00+05:30,27.0,69.71,3.11,22.758339503163747,11
VOPC,2018-01-25 11:30:00+05:30,28.0,65.74,3.11,23.087446836244084,11
VOPC,2018-01-25 12:00:00+05:30,29.0,58.32,3.73,22.82562571842886,12
VOPC,2018-01-25 12:30:00+05:30,30.0,51.72,3.73,22.597901796610376,12
VOPC,2018-01-25 13:30:00+05:30,30.0,51.72,3.73,22.597901796610376,13
VOPC,2018-01-25 14:30:00+05:30,31.0,48.84,3.73,22.946120052783566,14
VOPC,2018-01-26 08:30:00+05:30,24.0,83.32,1.86,21.816313306630974,8
VOPC,2018-01-26 09:30:00+05:30,25.0,83.44,2.49,22.801408362969315,9
VOPC,2018-01-26 10:00:00+05:30,26.0,78.62,2.49,23.09569749272355,10
VOPC,2018-01-26 10:30:00+05:30,27.0,74.11,2.49,23.40150196065041,10
VOPC,2018-01-26 11:30:00+05:30,29.0,62.03,3.11,23.42139042804467,11
VOPC,2018-01-26 12:00:00+05:30,29.0,58.32,3.73,22.82562571842886,12
VOPC,2018-01-26 13:30:00+05:30,30.0,55.04,3.73,23.16788141869611,13
VOPC,2018-01-26 14:30:00+05:30,31.0,55.29,3.73,24.091350323445383,14
VOPC,2018-01-27 08:30:00+05:30,24.0,83.32,1.86,21.816313306630974,8
VOPC,2018-01-27 09:30:00+05:30,25.0,83.44,2.49,22.801408362969315,9
VOPC,2018-01-27 10:00:00+05:30,26.0,78.62,2.49,23.09569749272355,10
VOPC,2018-01-27 10:30:00+05:30,27.0,69.71,3.11,22.758339503163747,10
VOPC,2018-01-27 11:00:00+05:30,28.0,65.74,3.11,23.087446836244084,11
VOPC,2018-01-27 11:30:00+05:30,29.0,58.32,3.11,22.82562571842886,11
VOPC,2018-01-27 12:00:00+05:30,29.0,58.32,3.11,22.82562571842886,12
VOPC,2018-01-27 12:30:00+05:30,29.0,62.03,3.11,23.42139042804467,12
VOPC,2018-01-27 13:30:00+05:30,29.0,62.03,3.11,23.42139042804467,13
VOPC,2018-01-27 14:30:00+05:30,29.0,62.03,3.11,23.42139042804467,14
VOPC,2018-01-28 08:30:00+05:30,24.0,83.32,1.86,21.816313306630974,8
VOPC,2018-01-28 09:30:00+05:30,25.0,73.78,2.49,21.46799626915433,9
VOPC,2018-01-28 10:00:00+05:30,26.0,78.62,2.80,23.09569749272355,10
VOPC,2018-01-28 10:30:00+05:30,27.0,69.71,3.11,22.758339503163747,10
VOPC,2018-01-28 11:00:00+05:30,27.0,69.71,3.11,22.758339503163747,11
VOPC,2018-01-28 11:30:00+05:30,28.0,61.81,3.11,22.48148123266215,11
VOPC,2018-01-28 12:00:00+05:30,28.0,61.81,3.11,22.48148123266215,12
VOPC,2018-01-28 12:30:00+05:30,28.0,61.81,3.11,22.48148123266215,12
VOPC,2018-01-28 13:30:00+05:30,28.0,61.81,3.11,22.48148123266215,13
VOPC,2018-01-28 14:00:00+05:30,29.0,58.32,3.11,22.82562571842886,14
VOPC,2018-01-29 08:30:00+05:30,24.0,78.34,1.86,21.145134339610852,8
VOPC,2018-01-29 10:00:00+05:30,27.0,65.54,2.80,22.139411882296343,10
VOPC,2018-01-29 10:30:00+05:30,28.0,61.81,3.11,22.48148123266215,10
VOPC,2018-01-29 11:00:00+05:30,28.0,61.81,3.11,22.48148123266215,11
VOPC,2018-01-29 11:30:00+05:30,29.0,58.32,3.11,22.82562571842886,11
VOPC,2018-01-29 12:00:00+05:30,29.0,58.32,3.11,22.82562571842886,12
VOPC,2018-01-29 12:30:00+05:30,29.0,58.32,3.73,22.82562571842886,12
VOPC,2018-01-29 13:30:00+05:30,29.0,58.32,3.73,22.82562571842886,13
VOPC,2018-01-29 14:30:00+05:30,28.0,65.74,3.73,23.087446836244084,14
VOPC,2018-01-30 08:30:00+05:30,23.0,78.19,1.86,20.169656700346295,8
VOPC,2018-01-30 09:30:00+05:30,25.0,73.78,2.49,21.46799626915433,9
VOPC,2018-01-30 10:00:00+05:30,27.0,65.54,3.11,22.139411882296343,10
VOPC,2018-01-30 10:30:00+05:30,28.0,58.08,3.11,21.895029163267694,10
VOPC,2018-01-30 11:00:00+05:30,28.0,58.08,3.11,21.895029163267694,11
VOPC,2018-01-30 11:30:00+05:30,28.0,58.08,3.11,21.895029163267694,11
VOPC,2018-01-30 12:00:00+05:30,29.0,58.32,3.73,22.82562571842886,12
VOPC,2018-01-30 12:30:00+05:30,29.0,54.8,3.73,22.24793151602556,12
VOPC,2018-01-30 13:30:00+05:30,29.0,58.32,3.73,22.82562571842886,13
VOPC,2018-01-30 14:30:00+05:30,28.0,61.81,3.73,22.48148123266215,14
VOPC,2018-01-31 08:30:00+05:30,23.0,78.19,1.86,20.169656700346295,8
VOPC,2018-01-31 09:30:00+05:30,25.0,69.33,2.49,20.84335250192849,9
VOPC,2018-01-31 10:00:00+05:30,26.0,65.33,2.80,21.19119023311408,10
VOPC,2018-01-31 10:30:00+05:30,26.0,65.33,3.11,21.19119023311408,10
VOPC,2018-01-31 11:00:00+05:30,28.0,58.08,3.11,21.895029163267694,11
VOPC,2018-01-31 11:30:00+05:30,28.0,58.08,3.11,21.895029163267694,11
VOPC,2018-01-31 12:00:00+05:30,29.0,58.32,3.11,22.82562571842886,12
VOPC,2018-01-31 12:30:00+05:30,28.0,61.81,3.11,22.48148123266215,12
VOPC,2018-01-31 14:30:00+05:30,28.0,61.81,3.73,22.48148123266215,14
VOPC,2018-02-01 08:30:00+05:30,21.0,88.34,1.86,19.545088671122812,8
VOPC,2018-02-01 09:30:00+05:30,23.0,78.19,2.49,20.169656700346295,9
VOPC,2018-02-01 10:00:00+05:30,25.0,69.33,2.80,20.84335250192849,10
VOPC,2018-02-01 10:30:00+05:30,27.0,61.58,3.11,21.54153009417381,10
VOPC,2018-02-01 11:00:00+05:30,28.0,54.55,3.11,21.328155601804912,11
VOPC,2018-02-01 11:30:00+05:30,28.0,54.55,3.11,21.328155601804912,11
VOPC,2018-02-01 12:00:00+05:30,28.0,58.08,3.11,21.895029163267694,12
VOPC,2018-02-01 12:30:00+05:30,29.0,58.32,3.11,22.82562571842886,12
VOPC,2018-02-01 14:30:00+05:30,30.0,55.04,3.11,23.16788141869611,14
VOPC,2018-02-02 08:30:00+05:30,22.0,88.43,1.86,20.537736593904267,8
VOPC,2018-02-02 09:30:00+05:30,24.0,73.61,2.49,20.50197318303141,9
VOPC,2018-02-02 10:00:00+05:30,25.0,69.33,3.11,20.84335250192849,10
VOPC,2018-02-02 10:30:00+05:30,27.0,61.58,3.11,21.54153009417381,10
VOPC,2018-02-02 11:00:00+05:30,27.0,61.58,3.11,21.54153009417381,11
VOPC,2018-02-02 11:30:00+05:30,27.0,61.58,3.11,21.54153009417381,11
VOPC,2018-02-02 12:00:00+05:30,28.0,58.08,3.11,21.895029163267694,12
VOPC,2018-02-02 12:30:00+05:30,29.0,54.8,3.73,22.24793151602556,12
VOPC,2018-02-02 13:30:00+05:30,29.0,54.8,3.73,22.24793151602556,13
VOPC,2018-02-02 14:30:00+05:30,28.0,58.08,3.73,21.895029163267694,14
VOPC,2018-02-03 08:30:00+05:30,22.0,83.09,1.86,19.849236627090356,8
VOPC,2018-02-03 09:30:00+05:30,24.0,73.61,2.80,20.50197318303141,9
VOPC,2018-02-03 10:00:00+05:30,25.0,65.12,3.11,20.244316007727054,10
VOPC,2018-02-03 10:30:00+05:30,27.0,54.3,3.11,20.410261511087565,10
VOPC,2018-02-03 11:00:00+05:30,27.0,54.3,3.73,20.410261511087565,11
VOPC,2018-02-03 11:30:00+05:30,28.0,51.21,3.73,20.779464768809795,11
VOPC,2018-02-03 12:30:00+05:30,29.0,48.32,3.73,21.14608850418742,12
VOPC,2018-02-03 13:00:00+05:30,29.0,48.32,3.73,21.14608850418742,13
VOPC,2018-02-03 13:30:00+05:30,28.0,54.55,3.73,21.328155601804912,13
VOPC,2018-02-03 14:30:00+05:30,28.0,54.55,3.73,21.328155601804912,14
VOPC,2018-02-04 08:30:00+05:30,23.0,78.19,1.86,20.169656700346295,8
VOPC,2018-02-04 09:30:00+05:30,25.0,65.12,2.80,20.244316007727054,9
VOPC,2018-02-04 10:00:00+05:30,26.0,61.36,3.11,20.604625201226845,10
VOPC,2018-02-04 10:30:00+05:30,26.0,61.36,3.11,20.604625201226845,10
VOPC,2018-02-04 11:00:00+05:30,28.0,54.55,3.11,21.328155601804912,11
VOPC,2018-02-04 11:30:00+05:30,29.0,48.32,3.11,21.14608850418742,11
VOPC,2018-02-04 12:00:00+05:30,30.0,45.61,3.73,21.50799425238435,12
VOPC,2018-02-04 12:30:00+05:30,30.0,45.61,3.73,21.50799425238435,12
VOPC,2018-02-04 13:30:00+05:30,30.0,45.61,3.73,21.50799425238435,13
VOPC,2018-02-04 14:30:00+05:30,30.0,45.61,3.73,21.50799425238435,14
VOPC,2018-02-05 08:30:00+05:30,23.0,78.19,2.17,20.169656700346295,8
VOPC,2018-02-05 09:30:00+05:30,25.0,73.78,3.11,21.46799626915433,9
VOPC,2018-02-05 10:00:00+05:30,27.0,61.58,3.11,21.54153009417381,10
VOPC,2018-02-05 10:30:00+05:30,28.0,61.81,3.11,22.48148123266215,10
VOPC,2018-02-05 11:00:00+05:30,28.0,54.55,3.11,21.328155601804912,11
VOPC,2018-02-05 11:30:00+05:30,29.0,45.34,3.11,20.619330656150886,11
VOPC,2018-02-05 12:00:00+05:30,29.0,48.32,3.11,21.14608850418742,12
VOPC,2018-02-05 12:30:00+05:30,29.0,48.32,3.73,21.14608850418742,12
VOPC,2018-02-05 13:30:00+05:30,30.0,42.8,3.73,20.98554693201192,13
VOPC,2018-02-05 14:30:00+05:30,30.0,42.8,3.73,20.98554693201192,14
VOPC,2018-02-06 08:30:00+05:30,24.0,83.32,2.49,21.816313306630974,8
VOPC,2018-02-06 09:30:00+05:30,26.0,61.36,3.11,20.604625201226845,9
VOPC,2018-02-06 10:00:00+05:30,26.0,61.36,3.11,20.604625201226845,10
VOPC,2018-02-06 10:30:00+05:30,27.0,61.58,3.11,21.54153009417381,10
VOPC,2018-02-06 11:00:00+05:30,27.0,61.58,3.11,21.54153009417381,11
VOPC,2018-02-06 11:30:00+05:30,28.0,58.08,3.11,21.895029163267694,11
VOPC,2018-02-06 12:00:00+05:30,29.0,51.47,3.11,21.6885260854464,12
VOPC,2018-02-06 12:30:00+05:30,29.0,51.47,3.11,21.6885260854464,12
VOPC,2018-02-06 13:30:00+05:30,30.0,45.61,3.73,21.50799425238435,13
VOPC,2018-02-07 08:30:00+05:30,24.0,83.32,2.49,21.816313306630974,8
VOPC,2018-02-07 09:30:00+05:30,26.0,78.62,3.11,23.09569749272355,9
VOPC,2018-02-07 10:00:00+05:30,26.0,78.62,3.11,23.09569749272355,10
VOPC,2018-02-07 10:30:00+05:30,27.0,69.71,3.11,22.758339503163747,10
VOPC,2018-02-07 11:00:00+05:30,27.0,78.76,3.11,24.07210542770969,11
VOPC,2018-02-07 11:30:00+05:30,28.0,69.9,3.11,23.71755221657347,11
VOPC,2018-02-07 12:00:00+05:30,29.0,65.95,3.11,24.03831360249685,12
VOPC,2018-02-07 12:30:00+05:30,30.0,62.25,3.73,24.36277392785916,12
VOPC,2018-02-07 13:30:00+05:30,30.0,62.25,3.73,24.36277392785916,13
VOPC,2018-02-07 14:30:00+05:30,30.0,62.25,3.73,24.36277392785916,14
VOPC,2018-02-08 08:30:00+05:30,24.0,88.59,2.49,22.52164549293567,8
VOPC,2018-02-08 09:30:00+05:30,25.0,83.44,2.49,22.801408362969315,9
VOPC,2018-02-08 10:00:00+05:30,25.0,83.44,2.49,22.801408362969315,10
VOPC,2018-02-08 11:00:00+05:30,26.0,78.62,3.11,23.09569749272355,11
VOPC,2018-02-08 13:30:00+05:30,28.0,61.81,3.11,22.48148123266215,13
VOPC,2018-02-08 14:30:00+05:30,29.0,62.03,3.11,23.42139042804467,14
VOPC,2018-02-09 08:30:00+05:30,25.0,83.44,2.49,22.801408362969315,8
VOPC,2018-02-09 09:30:00+05:30,26.0,78.62,3.11,23.09569749272355,9
VOPC,2018-02-09 10:00:00+05:30,27.0,78.76,3.11,24.07210542770969,10
VOPC,2018-02-09 10:30:00+05:30,28.0,65.74,3.11,23.087446836244084,10
VOPC,2018-02-09 11:00:00+05:30,29.0,54.8,3.11,22.24793151602556,11
VOPC,2018-02-09 11:30:00+05:30,29.0,58.32,3.73,22.82562571842886,11
VOPC,2018-02-09 12:30:00+05:30,30.0,55.04,3.73,23.16788141869611,12
VOPC,2018-02-09 13:30:00+05:30,30.0,55.04,3.73,23.16788141869611,13
VOPC,2018-02-09 14:30:00+05:30,30.0,55.04,3.73,23.16788141869611,14
VOPC,2018-02-10 08:30:00+05:30,25.0,83.44,2.49,22.801408362969315,8
VOPC,2018-02-10 09:30:00+05:30,27.0,74.11,3.11,23.40150196065041,9
VOPC,2018-02-10 10:00:00+05:30,28.0,65.74,3.11,23.087446836244084,10
VOPC,2018-02-10 10:30:00+05:30,28.0,65.74,3.11,23.087446836244084,10
VOPC,2018-02-10 11:00:00+05:30,30.0,58.55,3.11,23.756264026926754,11
VOPC,2018-02-10 11:30:00+05:30,31.0,55.29,3.11,24.091350323445383,11
VOPC,2018-02-10 12:00:00+05:30,31.0,55.29,3.73,24.091350323445383,12
VOPC,2018-02-10 12:30:00+05:30,31.0,55.29,3.73,24.091350323445383,12
VOPC,2018-02-10 13:30:00+05:30,31.0,55.29,3.73,24.091350323445383,13
VOPC,2018-02-10 14:30:00+05:30,31.0,55.29,3.73,24.091350323445383,14
VOPC,2018-02-12 08:30:00+05:30,24.0,88.59,1.24,22.52164549293567,8
VOPC,2018-02-12 09:30:00+05:30,27.0,69.71,1.86,22.758339503163747,9
VOPC,2018-02-12 10:00:00+05:30,29.0,62.03,2.49,23.42139042804467,10
VOPC,2018-02-12 10:30:00+05:30,29.0,62.03,2.80,23.42139042804467,10
VOPC,2018-02-12 11:00:00+05:30,30.0,58.55,3.11,23.756264026926754,11
VOPC,2018-02-12 11:30:00+05:30,30.0,58.55,3.11,23.756264026926754,11
VOPC,2018-02-12 12:00:00+05:30,31.0,55.29,3.11,24.091350323445383,12
VOPC,2018-02-12 12:30:00+05:30,31.0,55.29,3.11,24.091350323445383,12
VOPC,2018-02-12 13:30:00+05:30,30.0,58.55,3.73,23.756264026926754,13
VOPC,2018-02-12 14:30:00+05:30,30.0,58.55,3.73,23.756264026926754,14
VOPC,2018-02-13 08:30:00+05:30,25.0,88.67,1.86,23.51416867443772,8
VOPC,2018-02-13 09:30:00+05:30,26.0,83.55,2.49,23.78571575499304,9
VOPC,2018-02-13 10:00:00+05:30,26.0,83.55,2.80,23.78571575499304,10
VOPC,2018-02-13 10:30:00+05:30,27.0,74.11,3.11,23.40150196065041,10
VOPC,2018-02-13 11:00:00+05:30,28.0,69.9,3.11,23.71755221657347,11
VOPC,2018-02-13 11:30:00+05:30,28.0,69.9,3.11,23.71755221657347,11
VOPC,2018-02-13 12:00:00+05:30,29.0,62.03,3.11,23.42139042804467,12
VOPC,2018-02-13 12:30:00+05:30,29.0,62.03,3.11,23.42139042804467,12
VOPC,2018-02-13 13:30:00+05:30,29.0,62.03,3.11,23.42139042804467,13
VOPC,2018-02-14 09:00:00+05:30,25.0,83.44,1.86,22.801408362969315,9
VOPC,2018-02-14 09:30:00+05:30,26.0,78.62,2.49,23.09569749272355,9
VOPC,2018-02-14 10:00:00+05:30,27.0,69.71,3.11,22.758339503163747,10
VOPC,2018-02-14 10:30:00+05:30,28.0,65.74,3.11,23.087446836244084,10
VOPC,2018-02-14 11:00:00+05:30,29.0,62.03,3.11,23.42139042804467,11
VOPC,2018-02-14 11:30:00+05:30,30.0,58.55,3.73,23.756264026926754,11
VOPC,2018-02-14 12:00:00+05:30,30.0,58.55,3.73,23.756264026926754,12
VOPC,2018-02-14 12:30:00+05:30,30.0,58.55,3.73,23.756264026926754,12
VOPC,2018-02-14 13:30:00+05:30,31.0,51.98,3.73,23.511017422185677,13
VOPC,2018-02-14 14:30:00+05:30,31.0,55.29,3.73,24.091350323445383,14
VOPC,2018-02-15 09:00:00+05:30,26.0,83.55,2.49,23.78571575499304,9
VOPC,2018-02-15 09:30:00+05:30,26.0,83.55,2.80,23.78571575499304,9
VOPC,2018-02-15 11:00:00+05:30,28.0,65.74,3.11,23.087446836244084,11
VOPC,2018-02-15 11:30:00+05:30,29.0,58.32,3.11,22.82562571842886,11
VOPC,2018-02-15 12:00:00+05:30,30.0,55.04,3.11,23.16788141869611,12
VOPC,2018-02-15 12:30:00+05:30,30.0,55.04,3.11,23.16788141869611,12
VOPC,2018-02-15 13:30:00+05:30,31.0,55.29,3.73,24.091350323445383,13
VOPC,2018-02-16 08:30:00+05:30,25.0,73.78,1.86,21.46799626915433,8
VOPC,2018-02-16 09:00:00+05:30,25.0,73.78,2.49,21.46799626915433,9
VOPC,2018-02-16 09:30:00+05:30,27.0,69.71,2.80,22.758339503163747,9
VOPC,2018-02-16 10:00:00+05:30,27.0,69.71,2.80,22.758339503163747,10
VOPC,2018-02-16 10:30:00+05:30,28.0,65.74,3.11,23.087446836244084,10
VOPC,2018-02-16 11:00:00+05:30,29.0,62.03,3.11,23.42139042804467,11
VOPC,2018-02-16 11:30:00+05:30,29.0,62.03,3.11,23.42139042804467,11
VOPC,2018-02-16 12:00:00+05:30,29.0,62.03,3.73,23.42139042804467,12
VOPC,2018-02-16 12:30:00+05:30,29.0,62.03,3.73,23.42139042804467,12
VOPC,2018-02-16 13:30:00+05:30,29.0,62.03,3.73,23.42139042804467,13
VOPC,2018-02-16 14:30:00+05:30,28.0,65.74,3.73,23.087446836244084,14
VOPC,2018-02-17 08:30:00+05:30,25.0,83.44,1.86,22.801408362969315,8
VOPC,2018-02-17 09:00:00+05:30,25.0,83.44,2.49,22.801408362969315,9
VOPC,2018-02-17 09:30:00+05:30,27.0,74.11,3.11,23.40150196065041,9
VOPC,2018-02-17 10:00:00+05:30,27.0,74.11,3.11,23.40150196065041,10
VOPC,2018-02-17 10:30:00+05:30,29.0,62.03,3.11,23.42139042804467,10
VOPC,2018-02-17 11:00:00+05:30,29.0,65.95,3.11,24.03831360249685,11
VOPC,2018-02-17 11:30:00+05:30,30.0,58.55,3.73,23.756264026926754,11
VOPC,2018-02-17 12:00:00+05:30,30.0,58.55,3.73,23.756264026926754,12
VOPC,2018-02-17 12:30:00+05:30,30.0,58.55,3.73,23.756264026926754,12
VOPC,2018-02-17 13:30:00+05:30,29.0,62.03,3.73,23.42139042804467,13
