hour,wet_bulb_temp
6,24.13839767947537
7,24.571941239638626
8,24.4894172106264
9,24.826521745819715
10,25.156539751138435
11,25.56265362549346
12,25.886881258957807
13,26.054572466929802
14,26.113021306680235
15,26.579533258453903
16,26.51864231075522
17,26.23729017858191
18,25.87485464237694
